Fid,pid,ptime,date_time,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,sbytes,dbytes,uid,Label
10.42.0.211-64.71.142.124-46905-443-6,44091272,32:58.7,2022-12-16 10:38:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.1-10.42.0.42-53-53970-17,44091273,32:58.7,2022-12-16 10:41:36+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
222.73.28.96-10.42.0.42-80-41340-6,44091274,32:58.7,2022-12-16 14:25:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.6.227-10.42.0.42-443-34153-6,44091276,32:58.7,2022-12-16 14:24:41+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.11.35-10.42.0.42-443-41528-6,44091281,32:58.7,2022-12-16 14:24:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-64.71.142.96-53660-443-6,44091282,32:58.7,2022-12-16 14:25:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
203.205.179.170-10.42.0.42-80-51623-6,44091287,32:58.7,2022-12-16 14:25:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,956,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-10838-53-17,44091303,32:58.7,2022-12-16 14:25:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.10.10-10.42.0.42-443-41340-6,44091304,32:58.7,2022-12-16 14:25:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
10.42.0.151-63.251.248.136-49260-443-6,44091305,32:58.7,2022-12-16 14:29:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
180.76.152.13-10.42.0.151-80-51429-6,44091306,32:58.7,2022-12-16 14:40:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-48159-53-17,44091308,32:58.7,2022-12-16 14:40:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,788,CSgYjR3XciAUhHRFS5,0
172.217.3.106-10.42.0.151-443-55804-6,44091309,32:58.7,2022-12-16 14:41:29+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
10.42.0.211-23.219.23.166-47244-80-6,44091310,32:58.7,2022-12-16 14:41:37+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-101.37.100.196-40590-9500-6,44091311,32:58.7,2022-12-16 14:45:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
172.217.10.8-10.42.0.211-443-35323-6,44091312,32:58.7,2022-12-16 14:47:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
203.205.158.61-10.42.0.211-80-57834-6,44091314,32:58.7,2022-12-16 15:07:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-98.139.183.24-45304-80-6,44091367,32:58.8,2022-12-16 15:08:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
203.205.179.172-10.42.0.211-80-59768-6,44091368,32:58.8,2022-12-16 15:08:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-5351-48438-17,44091370,32:58.8,2022-12-16 15:10:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.42-13.107.254.128-36664-443-6,44091371,32:58.8,2022-12-16 15:10:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-10029-53-17,44091372,32:58.8,2022-12-16 15:12:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-111.1.17.152-41756-8077-6,44091373,32:58.8,2022-12-16 15:13:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
10.42.0.211-50.19.107.76-59782-443-6,44091374,32:58.8,2022-12-16 15:13:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
192.229.163.180-10.42.0.211-443-35386-6,44091376,32:58.8,2022-12-16 15:13:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
172.217.10.106-10.42.0.42-443-53386-6,44091377,32:58.8,2022-12-16 15:14:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.3.98-10.42.0.211-443-44719-6,44091378,32:58.8,2022-12-16 15:16:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
157.240.2.20-10.42.0.211-443-38417-6,44091379,32:58.8,2022-12-16 15:38:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-121.14.255.100-41807-80-6,44091413,32:58.8,2022-12-16 15:38:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.3.110-10.42.0.42-443-57888-6,44091414,32:58.8,2022-12-16 15:38:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-48090-53-17,44091415,32:58.8,2022-12-16 15:38:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
208.185.50.55-10.42.0.211-443-56665-6,44091416,32:58.8,2022-12-16 15:38:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.3.110-10.42.0.211-443-47609-6,44091417,32:58.8,2022-12-16 15:38:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.12.206-10.42.0.42-443-37182-6,44091419,32:58.8,2022-12-16 15:41:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-23456-53-17,44091420,32:58.8,2022-12-16 15:41:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-7538-53-17,44091421,32:58.8,2022-12-16 15:42:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.151-54.192.37.227-57360-443-6,44091422,32:58.8,2022-12-16 15:42:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.42-106.39.169.66-43526-443-6,44091423,32:58.8,2022-12-16 15:45:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.211-23.21.51.186-35154-443-6,44091425,32:58.8,2022-12-16 15:46:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,956,CSgYjR3XciAUhHRFS5,1
172.217.10.109-10.42.0.151-443-40747-6,44091426,32:58.8,2022-12-16 15:56:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1008,CSgYjR3XciAUhHRFS5,0
239.255.255.250-10.42.0.1-1900-39971-17,44091434,32:58.9,2022-12-16 15:58:36+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
180.149.134.221-10.42.0.211-80-42281-6,44091435,32:58.9,2022-12-16 15:59:40+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
8.0.6.4-8.6.0.1-0-0-0,44091436,32:58.9,2022-12-16 16:24:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
203.205.158.52-10.42.0.42-80-47428-6,44091437,32:58.9,2022-12-16 16:25:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.12.195-10.42.0.42-443-56915-6,44091438,32:58.9,2022-12-16 16:25:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
172.217.6.238-10.42.0.151-443-44290-6,44091440,32:58.9,2022-12-16 16:26:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,904,CSgYjR3XciAUhHRFS5,0
172.217.12.163-10.42.0.211-443-40168-6,44091441,32:58.9,2022-12-16 16:26:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.6.195-10.42.0.151-80-51237-6,44091442,32:58.9,2022-12-16 16:37:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
192.229.173.173-10.42.0.211-80-48075-6,44091443,32:58.9,2022-12-16 16:37:05+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
172.217.9.234-10.42.0.211-443-45997-6,44091445,32:58.9,2022-12-16 16:37:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,504,CSgYjR3XciAUhHRFS5,0
180.149.135.239-10.42.0.211-80-41956-6,44091446,32:58.9,2022-12-16 16:38:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,892,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-53989-53-17,44091601,32:59.0,2022-12-16 16:38:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.1-10.42.0.42-53-52539-17,44091602,32:59.0,2022-12-16 16:38:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
174.129.32.118-10.42.0.211-443-51487-6,44091611,32:59.0,2022-12-16 16:39:50+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-121.12.98.63-48392-80-6,44091612,32:59.0,2022-12-16 16:40:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
174.35.73.111-10.42.0.211-80-36445-6,44091614,32:59.0,2022-12-16 16:43:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.151-54.210.1.114-49855-443-6,44091619,32:59.0,2022-12-16 16:44:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
10.42.0.151-72.21.206.140-33172-443-6,44091620,32:59.0,2022-12-16 16:44:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.9.227-10.42.0.211-443-48059-6,44091621,32:59.0,2022-12-16 16:47:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
182.22.24.124-10.42.0.211-443-33065-6,44091622,32:59.0,2022-12-16 16:47:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.42-123.125.29.138-41914-80-6,44091638,32:59.0,2022-12-16 16:49:09+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-25095-53-17,44091639,32:59.0,2022-12-16 16:54:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,712,CSgYjR3XciAUhHRFS5,1
216.58.212.131-10.42.0.211-443-55016-6,44091640,32:59.0,2022-12-16 16:54:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,892,CSgYjR3XciAUhHRFS5,1
172.217.12.142-10.42.0.42-80-39777-6,44091645,32:59.0,2022-12-16 17:04:52+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-106.11.93.16-59083-443-6,44091646,32:59.0,2022-12-16 17:06:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.42-103.235.46.39-57680-80-6,44091648,32:59.0,2022-12-16 17:07:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,828,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-43701-53-17,44091649,32:59.0,2022-12-16 17:07:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,776,CSgYjR3XciAUhHRFS5,0
10.42.0.211-64.71.142.95-52801-443-6,44091650,32:59.0,2022-12-16 17:07:52+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
184.72.52.0-10.42.0.211-443-46280-6,44091651,32:59.0,2022-12-16 17:09:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.12.138-10.42.0.211-443-54857-6,44091653,32:59.0,2022-12-16 17:11:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,904,CSgYjR3XciAUhHRFS5,0
10.42.0.42-31.13.71.1-49993-443-6,44091654,32:59.0,2022-12-16 17:14:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,504,CSgYjR3XciAUhHRFS5,1
172.217.10.238-10.42.0.151-443-40473-6,44091781,32:59.1,2022-12-16 17:14:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-16823-53-17,44091782,32:59.1,2022-12-16 17:15:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-37211-53-17,44091783,32:59.1,2022-12-16 17:18:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1179,788,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-57138-53-17,44091956,32:59.2,2022-12-16 17:18:15+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
172.217.10.42-10.42.0.151-443-34628-6,44091957,32:59.2,2022-12-16 17:19:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-77.234.44.199-54351-80-6,44091959,32:59.2,2022-12-16 17:20:34+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-103.235.46.211-59397-443-6,44091960,32:59.2,2022-12-16 17:23:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.151-13.32.250.220-36610-443-6,44091961,32:59.2,2022-12-16 17:26:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.151-115.239.210.141-45343-443-6,44091963,32:59.2,2022-12-16 17:27:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.211-52.200.94.1-48208-443-6,44091964,32:59.2,2022-12-16 17:27:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.9.234-10.42.0.211-443-34546-6,44091965,32:59.2,2022-12-16 17:28:49+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.151-52.84.145.138-44226-443-6,44091966,32:59.2,2022-12-16 17:29:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
10.42.0.211-77.234.44.79-44337-443-6,44091967,32:59.2,2022-12-16 17:31:33+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-64681-53-17,44091969,32:59.2,2022-12-16 17:38:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-1979-53-17,44092068,32:59.3,2022-12-16 17:40:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-35972-53-17,44092069,32:59.3,2022-12-16 17:40:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.1-10.42.0.42-53-57089-17,44092070,32:59.3,2022-12-16 17:53:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
172.217.12.206-10.42.0.151-443-48082-6,44092071,32:59.3,2022-12-16 17:53:47+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
169.47.42.209-10.42.0.211-443-39138-6,44092072,32:59.3,2022-12-16 18:08:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-56858-53-17,44092074,32:59.3,2022-12-16 18:08:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-52.84.29.55-45348-443-6,44092075,32:59.3,2022-12-16 18:09:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
174.35.73.97-10.42.0.211-80-54351-6,44092076,32:59.3,2022-12-16 18:10:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
180.149.136.194-10.42.0.211-80-42358-6,44092077,32:59.3,2022-12-16 18:10:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
10.42.0.151-64.71.142.96-43843-443-6,44092078,32:59.3,2022-12-16 18:11:16+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
174.35.73.135-10.42.0.211-443-41373-6,44092080,32:59.3,2022-12-16 18:11:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-15370-53-17,44092081,32:59.3,2022-12-16 18:12:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,944,CSgYjR3XciAUhHRFS5,0
172.217.6.206-10.42.0.151-443-56480-6,44092167,32:59.4,2022-12-16 18:13:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.1-10.42.0.42-53-1801-17,44092168,32:59.4,2022-12-16 18:14:04+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-66.102.255.40-43829-443-6,44092169,32:59.4,2022-12-16 18:14:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.6.206-10.42.0.42-443-36314-6,44092170,32:59.4,2022-12-16 18:17:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
182.22.65.136-10.42.0.151-443-58720-6,44092171,32:59.4,2022-12-16 18:17:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
209.10.120.26-10.42.0.211-80-52957-6,44092173,32:59.4,2022-12-16 18:17:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
191.239.8.125-10.42.0.42-443-50454-6,44092174,32:59.4,2022-12-16 18:22:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.10.78-10.42.0.151-443-45549-6,44092175,32:59.4,2022-12-16 18:22:40+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
222.73.28.96-10.42.0.211-80-41889-6,44092176,32:59.4,2022-12-16 18:22:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-119.146.74.33-47224-443-6,44092177,32:59.4,2022-12-16 18:24:15+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.8.3-10.42.0.42-443-33885-6,44092179,32:59.4,2022-12-16 18:23:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,504,CSgYjR3XciAUhHRFS5,1
172.217.12.195-10.42.0.42-443-35870-6,44092222,32:59.4,2022-12-16 18:23:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
172.217.12.170-10.42.0.211-443-50685-6,44092223,32:59.4,2022-12-16 18:25:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
203.205.158.63-10.42.0.42-80-58517-6,44092224,32:59.4,2022-12-16 18:26:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.211-69.147.82.61-37208-443-6,44092226,32:59.4,2022-12-16 18:26:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-101.37.105.40-52933-5080-6,44092227,32:59.4,2022-12-16 18:26:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.151-104.244.43.195-40369-443-6,44092228,32:59.4,2022-12-16 18:30:04+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-54.192.38.65-58621-443-6,44092229,32:59.4,2022-12-16 18:30:50+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
172.217.7.131-10.42.0.42-443-56716-6,44092230,32:59.4,2022-12-16 18:31:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,6028,CSgYjR3XciAUhHRFS5,1
10.42.0.151-31.13.71.37-59807-443-6,44092232,32:59.4,2022-12-16 18:31:47+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
203.205.158.62-10.42.0.211-80-36785-6,44092233,32:59.4,2022-12-16 18:32:29+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.6.206-10.42.0.151-443-55401-6,44092234,32:59.4,2022-12-16 18:33:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-60312-53-17,44092235,32:59.4,2022-12-16 18:33:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,504,CSgYjR3XciAUhHRFS5,0
183.79.1.59-10.42.0.211-443-38565-6,44092304,32:59.5,2022-12-16 18:34:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.151-31.13.71.3-59722-443-6,44092306,32:59.5,2022-12-16 18:40:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.211-54.192.37.49-51321-443-6,44092307,32:59.5,2022-12-16 18:40:49+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
209.10.120.26-10.42.0.211-80-34237-6,44092308,32:59.5,2022-12-16 19:07:52+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
172.217.3.106-10.42.0.42-443-44717-6,44092309,32:59.5,2022-12-16 19:19:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-123.125.29.138-40293-80-6,44092313,32:59.5,2022-12-16 19:29:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-31.13.69.203-42707-443-6,44092314,32:59.5,2022-12-16 19:30:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
